Serial,Names,Short Names,Price,24h Change,Volume
8036,Expanz,XPANZ,$0.01292,+0.00%,N/A
8037,Experty Wisdom Token,WIS,$0.004959,+4.56%,$50
8038,Exponential Capital,EXPO,$0.000007405,+0.00%,N/A
8039,Exponential Capital,EXPO,$1.59,-0.96%,"$4,303"
8040,Export Mortos Platform,EMP,$0.03011,-0.09%,"$5,137"
8041,EXRNchain,EXRN,$0.00001689,+3.05%,N/A
8042,EXRT Network,EXRT,$0.0008482,+0.00%,N/A
8043,Extend Finance,EXF,$0.00008692,+0.00%,N/A
8044,Extra Finance,EXTRA,$0.02432,+2.97%,"$41,289"
8045,ExtractoDAO Bull,XBLL,$0.05188,+0.00%,N/A
8046,Extraterrestrial Token,ET,$3.98,-0.89%,N/A
8047,EXVA,EVT,$0.0005002,+0.00%,N/A
8048,ExzoCoin 2.0,EXZO,$0.000002025,+0.00%,$78
8049,EYE,EYE,$0.001188,-21.14%,"$4,326"
8050,EYES Protocol,EYES,$0.001253,+0.49%,"$18,560"
8051,EZChain,EZC,$0.04933,+0.00%,N/A
8052,EzcoinMarket,ECM,$0.00001812,+0.00%,N/A
8053,EZDex,EZX,$0.05941,+0.00%,N/A
8054,Ezillion,EZI,$0.0000000001709,-2.83%,N/A
8055,eZKalibur,SWORD,$0.1528,+3.26%,"$12,614"
8056,EzyStayz,EZY,$0.0001483,+0.27%,$75
8057,EZZY GAME,EZY,$0.0004904,-23.15%,"$10,125"
8058,EZZY GAME GEZY,GEZY,$0.0227,-52.92%,"$90,251"
8059,F5 Sleep,F5S,$0.01058,+0.00%,N/A
8060,Fable Of The Shiba,SYRANT,$0.00001394,+0.00%,N/A
8061,Fabric,FAB,$0.000005034,+0.00%,N/A
8062,Face Meta 2.0,FACEMETA,$0.00000000001164,+0.00%,N/A
8063,Facebook tokenized stock Bittrex,FB,$247.36,+0.00%,"$34,536"
8064,Facebook Tokenized Stock Defichain,DFB,$183.10,-13.15%,"$5,063"
8065,Facebook tokenized stock FTX,FB,$90.00,+0.00%,N/A
8066,Facebook Tokenized Stock Zipmex,FB,$180.48,+0.00%,N/A
8067,FaceDAO,FACEDAO,$0.00000001045,+13.06%,"$129,927"
8068,Faceter,FACE,$0.00000007511,+0.00%,N/A
8069,FACT0RN,FACT,$29.99,N/A,N/A
8070,Factom,FCT,$0.6921,+0.00%,N/A
8071,Factor Dao,FCTR,$0.07998,-0.01%,N/A
8072,Fade,FADE,$0.0000001607,+0.00%,N/A
8073,FADO Go,FADO,$0.0001083,+0.00%,N/A
8074,FAHRENHEIT CHAIN,WFAC,$0.0002318,+0.00%,N/A
8075,Fair BERC20,BERC,$0.008115,+271.07%,"$300,576"
8076,FairCoin,FAIR,$0.008055,+0.00%,N/A
8077,FairEclipse,FECLIPSE,$0.0000000005456,+0.00%,N/A
8078,FairERC20,ferc,$0.07383,-0.03%,$1.28 M
8079,Fairface,FAF,$0.04908,-18.56%,$42
8080,FairGame,FAIR,$0.00001416,+0.00%,N/A
8081,FairLunar,FLUNAR,$0.0000000002516,+0.00%,N/A
8082,Fairum,FAI,$0.1074,+0.00%,N/A
8083,Fairy Forest NFT,FFN,$0.00001771,+0.00%,N/A
8084,Faith Tribe,FTRB,$0.004858,+5.04%,"$448,863"
8085,FaithfulDoge,FDoge,$0.0000000003522,+0.00%,N/A
8086,FAKE COIN,FAKE,$0.0000004111,+0.00%,N/A
8087,Fake Market Cap,CAP,$0.0001841,+0.00%,N/A
8088,FAL RUNE - Rune.Game,FAL,$0.1279,+0.00%,N/A
8089,Falafel Coin,FALAFEL,$0.00000000002869,+0.00%,N/A
8090,Falcon,FLN,$0.00004205,+5.88%,$0.9878
8091,Falcon 9,F9,$0.002025,+1.72%,$109
8092,Falcon Swaps,FALCONS,$0.002852,+6.86%,"$97,530"
8093,Falcon9,FALCON9,$0.0000000000006759,+0.00%,N/A
8094,Falconswap,FSW,$0.004117,+0.00%,N/A
8095,FalconX,FALCX,$0.0000005889,+0.00%,$758
8096,Famcentral,FAM,$0.001427,+0.00%,N/A
8097,Fame Doge Coin,FAMEDOGE,$0.00000003273,+0.00%,N/A
8098,Fame MMA,FAME,$0.0008427,+2.55%,"$52,300"
8099,Fame Reward Plus,FRP,$8.53,+0.82%,$153
8100,Family,FAM,$1.11,+0.00%,N/A
8101,Family Guy,GUY,$0.00000001369,-0.34%,N/A
8102,FamilyParty,FPC,$0.0003041,+0.00%,N/A
8103,FamilyToken,FT-2,$0.05182,+0.00%,N/A
8104,Famous Five,FAFI,$0.0001007,+0.00%,N/A
8105,Famous Fox Federation,FOXY,$0.001727,-0.87%,$327
8106,Fan Tokens Football,FTF,$0.0002811,+0.00%,N/A
8107,Fanadise,FAN,$0.0004305,-0.30%,"$49,421"
8108,Fanaticos Cash,FCH,$0.0002061,+0.00%,N/A
8109,FANBI TOKEN,FBT,$0.00006154,+0.00%,N/A
8110,FANC,FANC,$0.02485,+4.17%,"$887,738"
8111,FancyFoxes,FF,$0.0000137,+0.00%,N/A
8112,Fandom,FDM,$0.01368,+0.00%,N/A
8113,Fanfare,FAN,$0.001808,+0.00%,$91
8114,Fanfury,FURY,$0.00544,+0.00%,N/A
8115,FANG Token,FANG,$0.005714,+0.52%,N/A
8116,FaniTrade,FANI,$0.00001121,+0.00%,N/A
8117,Fans of Doge,DOGEFANS,$0.00000000006165,+0.00%,N/A
8118,Fans Squid,FST,$0.000000007944,+0.00%,N/A
8119,FansCoin,FC,$0.04242,+0.00%,N/A
8120,Fanspel,FAN,$0.01658,+0.00%,N/A
8121,FANTA,FANTA,$0.0001224,-0.34%,N/A
8122,Fantasm FSM,FSM,$0.0005912,+0.00%,N/A
8123,Fantasm XFTM,XFTM,$0.00004105,+0.00%,N/A
8124,Fantastic Protocol Peg-AVAX (FAVAX) Token,FAVAX,$26.43,+0.00%,N/A
8125,Fantastic Protocol SNOWY Token,SNOWY,$0.0002699,+0.00%,N/A
8126,FANTASY,FAN,$0.000004413,-23.43%,"$20,588"
8127,Fantasy Girl,FMEV2,$0.0000000005846,+0.00%,"$1,244"
8128,Fantasy Girl,FMEV2,$0.00000004861,+0.00%,N/A
8129,Fantasy Sports,DFS,$0.009439,+0.00%,N/A
8130,Fantasy Token,FTSY,$0.00123,+0.00%,N/A
8131,Fantasy War,FAWA,$0.008749,+0.00%,N/A
8132,Fantasy World Gold,FWG,$0.0001888,+0.00%,N/A
8133,FantasyToken,FTS,$0.0001406,+0.00%,N/A
8134,Fantaverse,UT,$0.04062,+0.57%,"$170,390"
8135,FanTerra,FTERRA,$0.02676,+0.00%,N/A
8136,Fantom Cake,FATCAKE,$0.0001193,+0.00%,N/A
8137,Fantom Doge,RIP,$0.0000000001089,+0.00%,N/A
8138,FANTOM ETHPrinter,FETHP,$0.000000000004149,+0.00%,N/A
8139,Fantom Frens,FFS,$0.000005094,+0.00%,N/A
8140,Fantom Libero Financial,FLIBERO,$0.000001548,+3.98%,$4
8141,Fantom Oasis,FTMO,$0.0003887,+6.15%,$9
8142,Fantom of the Opera Apes,FANTOMAPES,$0.00001057,+0.00%,N/A
8143,Fantom USD,FUSD,$0.3362,+55.62%,"$1,389"
8144,FantomMoon,FMF,$0.0009404,+0.00%,N/A
8145,FantomPAD,FPAD,$0.002328,-0.03%,$4
8146,FanVerse,FANV,$0.005507,+0.00%,N/A
8147,Fanverse,FT,$0.0015,+0.00%,N/A
8148,Fanzee,FNZ,$0.00245,-3.12%,"$73,312"
8149,FANZY,FX1,$0.00003497,+0.00%,N/A
8150,Far West Games,CASH,$0.0000001374,+0.00%,N/A
8151,Farm Finance,FFT,$0.00006641,+0.00%,N/A
8152,FARM ME,FAME,$0.001256,+2.58%,"$1,802"
8153,Farm Planet,FPL,$0.00001362,+0.00%,N/A
8154,Farm Skylines Token,FSK,$0.0003351,+0.00%,N/A
8155,Farm Space,SPACE,$0.00006091,+0.00%,N/A
8156,Farmageddon,FG,$0.00000000004684,+0.00%,N/A
8157,FarmAI Token,FAI,$0.007839,+0.00%,N/A
8158,FarmBit,FMB,$0.00514,+0.00%,N/A
8159,Farmer Friends,FRENS,$0.007538,-5.26%,"$17,559"
8160,FarmerCrypto,FCC,$0.0004001,+0.00%,N/A
8161,FarmerDoge V3,CROP,$0.000004428,+0.00%,N/A
8162,Farmers Only,FOX,$0.004205,-0.82%,$0.277
8163,Farmers World Wood,FWW,$0.0000007136,-0.74%,"$3,082"
8164,FarmersOnly,CORN,$0.4847,+0.00%,N/A
8165,FarmersOnly Onion,ONION,$0.1697,+0.00%,N/A
8166,FarmHero,HONOR,$0.0001192,+0.07%,N/A
8167,Farming Bad,METH,$0.002997,+0.00%,N/A
8168,Farming Paradise,FPG,$0.000002248,+0.00%,N/A
8169,Farmland Protocol,FAR,$0.003332,+0.40%,"$18,001"
8170,FarmPoly,POLY,$0.0006552,+0.00%,N/A
8171,Farms of Ryoshi,NONI,$0.2569,+0.00%,N/A
8172,Farmsent,FARMS,$0.04626,+23.65%,"$105,799"
8173,FarmYield Token,FAMY,$0.01986,+0.00%,N/A
8174,FarSwap,FAR,$0.02759,+0.00%,N/A
8175,FART COIN,FRTC,$0.00000000896,-5.80%,"$32,264"
8176,Fashion Coin,FSHN,$0.00000003749,+0.01%,N/A
8177,FashionTV Token,FTVT,$0.08252,-0.73%,$21
8178,Fasst,FAS,$0.6301,+0.00%,N/A
8179,Fast Access Blockchain,FAB,$0.2475,+0.00%,N/A
8180,Fast To Earn,F2E,$0.0002017,+0.00%,N/A
8181,Fastest Alerts,FA,$0.001544,+0.00%,N/A
8182,FastSwap,FAST,$0.0006892,+0.00%,N/A
8183,FastSwap (BSC),FAST,$0.000009785,+13.88%,$17
8184,Fasttoken,FTN,$1.12,+2.19%,$4.31 M
8185,Fat Cat Killer,KILLER,$0.00000003418,+0.00%,N/A
8186,Fat Cat Killer,KUSDC,$0.0000001031,-0.15%,"$100,796"
8187,Fat Doge,FOGE,$0.0000000001182,+0.00%,N/A
8188,Fat Pickle,FATP,$0.00001545,+0.00%,N/A
8189,Fat Satoshi,FATOSHI,$0.0000006777,+0.00%,N/A
8190,Fat Tony,FTONY,$0.00000000005713,+2.31%,N/A
8191,FatCake,FATCAKE,$0.00001479,+0.00%,N/A
8192,Fatcoin,FAT,$0.02239,+0.00%,N/A
8193,Father Pepe Inu,FAPENU,$0.00003598,+0.00%,N/A
8194,Fathom,FATHOM,$0.00009319,+5.90%,$1
8195,Fathom Protocol,FXD,$0.9993,-0.00%,"$130,503"
8196,Fatih Karagümrük SK Fan Token,FKSK,$0.001027,-5.63%,"$27,827"
8197,Favor,FAVOR,$0.03577,-16.91%,"$264,180"
8198,Fayre,FAYRE,$0.0005163,+0.00%,N/A
8199,FBBank,FB,$4.29,+0.00%,$17
8200,fBomb,BOMB,$0.00431,+5.02%,"$33,508"
8201,FDoge Finance,FDOGE,$0.0002405,+0.00%,N/A
8202,FE TECH,FETS,$0.00003458,+1.08%,N/A
8203,FED INU,FED,$0.00007225,+0.00%,N/A
8204,Fedora Gold,FED,$0.000002488,+0.00%,N/A
8205,Fee Active Collateral Token,FACT,$0.01097,+0.00%,N/A
8206,FEED SYSTEM,FEEDTK,$0.00185,+0.00%,N/A
8207,FeelCoin,FEEL,$0.00001203,+0.00%,N/A
8208,Feels Good Man,FGM,$0.0000004211,+0.00%,N/A
8209,Feetcoin,FEET,$0.00000001992,+0.00%,N/A
8210,Fefe,FEFE,$0.000000000245,+0.00%,N/A
8211,FEG Token,FEG,$0.0000000007058,+0.00%,"$627,410"
8212,FEG Token,FEG,$0.0002119,-5.49%,"$150,205"
8213,FEG Wrapped BNB,fBNB,$341.32,+0.00%,N/A
8214,FEG Wrapped USDT,fUSDT,$0.9522,+0.00%,N/A
8215,FegZilla,FEGZ,$0.0001391,+0.00%,N/A
8216,FEICHANG NIU,FCN,$0.000000009679,+0.00%,N/A
8217,FELICETTE,ETH,$0.00000004932,+0.00%,N/A
8218,Felix,$FELIX,$0.00000006952,+0.00%,N/A
8219,Felix the Cat,FELIX,$0.000000000009013,+0.97%,$22
8220,Felix Token,FLX,$0.00000003518,+7.41%,$55
8221,Felixo Coin,FLX,$0.000633,+0.00%,N/A
8222,Fellaz,FLZ,$2.84,-1.24%,"$881,422"
8223,Fenix Inu,FNIX,$0.0000001165,+0.00%,N/A
8224,Fenomy,FENOMY,$0.0008818,+5.87%,$26
8225,Fera,FERA,$0.007181,+0.00%,N/A
8226,FERMA SOSEDI,FERMA,$0.05739,+4.45%,"$70,719"
8227,Ferret,FRT,$0.0000492,+0.00%,N/A
8228,Fertilizer,FRT,$0.005465,+0.00%,N/A
8229,Ferzan,FERZAN,$0.0000006519,+7.04%,$69
8230,FesBNB,FESBNB,$0.0005811,+0.00%,N/A
8231,Fesschain,FESS,$0.000000000001,+0.00%,N/A
8232,Fetch,FETCH,$0.000000007188,+27.68%,$306
8233,Feudalz Goldz,GOLDZ,$0.4218,+0.00%,N/A
8234,Fexanium,FXM,$0.00000504,+10.46%,"$1,970"
8235,Feyorra,FEY,$0.006541,+0.01%,N/A
8236,FF6000,FF6000,$0.1004,+0.00%,N/A
8237,FIA Protocol,FIA,$0.0003999,+0.02%,N/A
8238,FIAT DAO,FDT,$0.0147,+0.00%,N/A
8239,FiboDex,FIBO,$0.000000003385,+1.86%,N/A
8240,Fibswap DEx,FIBO,$0.0005266,+0.00%,$552
8241,Fidance,FDC,$0.00000006959,-0.30%,"$12,844"
8242,FIDELIS,FDLS,$0.0001659,+3.72%,"$1,262"
8243,Fidira,FID,$0.003712,+2.11%,"$92,211"
8244,Fidlecoin,FIDLE,$0.0004014,+0.00%,N/A
8245,FidoMeta,FMC,$0.01274,+0.00%,N/A
8246,Fief Guild,FIEF,$0.002406,+0.00%,N/A
8247,FIFA Champs,CHAMPS,$0.00004,+0.00%,N/A
8248,Fifa Inu,FINU,$0.0002369,+0.00%,N/A
8249,FIFA World Cup Fans,FIFA,$0.0000001369,+0.00%,N/A
8250,FIFA-Laeeb,LAEEB,$0.00000000002468,+0.00%,N/A
8251,FIFADOGE,FDOGE,$0.00000001314,+0.00%,N/A
8252,FiFaSport,FFS,$0.00001665,+0.00%,N/A
8253,FIFTYONEFIFTY,$FIFTY,$0.000007508,+0.00%,N/A
8254,Fight 4 Hope,F4H,$0.002825,+0.00%,N/A
8255,Fight Out,FGHT,$0.003785,+3.19%,$244
8256,Fight Win AI,FWIN-AI,$0.01288,+0.00%,N/A
8257,Figments Club,FIGMA,$0.0000316,+0.00%,N/A
8258,Figure DAO,FDAO,$0.001563,+0.00%,N/A
8259,FILDOWN,FILDOWN,$0.0006239,+0.00%,$3.02 M
8260,Filecash,FIC,$0.0003073,+0.00%,N/A
8261,Filecoin Standard Full Hashrate,SFIL,$2.80,+0.00%,N/A
8262,Filecoin Standard Hashrate Token,FILST,$0.3942,+1.20%,"$12,490"
8263,Fileshare Platform,FSC,$2.07,-1.39%,"$315,956"
8264,FileStar,STAR,$0.00491,-7.32%,"$15,868"
8265,FILIPCOIN,FCP,$0.00002498,+5.73%,N/A
8266,Film Crib,CRI3,$0.0000000000032,+0.00%,N/A
8267,FILUP,FILUP,$0.2101,+0.00%,$4.68 M
8268,Fimi Market Inc.,FIMI,$0.00281,+0.00%,N/A
8269,Final Frontier,FRNT,$0.0006998,+0.00%,N/A
8270,Finance AI,FINANCEAI,$0.0000599,+3.55%,$10
8271,FINANCE PROTOCOL,FP,$0.1867,+0.00%,N/A
8272,Finance Sports,FSD,$0.00000003419,+0.00%,N/A
8273,Finance Token,FT TOKEN,$0.6008,+3.64%,"$17,361"
8274,Finance.Vote,FVT,$0.0005973,+0.00%,N/A
8275,Financial Intelligence Group,FIG,$0.02101,+0.00%,N/A
8276,FINANCIAL INVESTMENT TOKEN,FIT,$0.001317,+0.00%,N/A
8277,Financie Token,FNCT,$0.002497,-1.20%,$669
8278,Financio,FIN,$0.0007068,+0.00%,N/A
8279,Find & Check,FCK,$2.84,-0.31%,"$3,045"
8280,FindShibby,FSHIBBY,$0.000007906,+0.00%,N/A
8281,FinexboxToken,FNB,$0.2309,+10.97%,N/A
8282,FingerprintsDAO,PRINTS,$12.18,+0.00%,N/A
8283,FINL,FIN,$5.00,+0.00%,N/A
8284,Finminity,FMT,$0.05758,+0.00%,N/A
8285,FINO,FINO,$0.00005881,+0.00%,N/A
8286,FINO DAO,FINO,$0.00002733,+0.00%,N/A
8287,Finswap,FNSP,$0.05806,+0.00%,N/A
8288,Fintoken Coin,FTC,$0.0001435,-0.03%,N/A
8289,FintraDao,FDC,$2.97,+0.81%,$1.67 M
8290,Fintropy,FINT,$0.01577,+0.00%,N/A
8291,FIO Protocol,WFIO,$0.03495,+0.00%,N/A
8292,Fiola,FLA,$0.00008792,+0.00%,N/A
8293,Firdaos,FDO,$0.1227,+0.00%,N/A
8294,Fire Token,FIRE,$0.0001572,+0.00%,N/A
8295,Fireal,FRL,$0.0007382,+0.00%,N/A
8296,Fireball,FIRE,$3.25,+0.00%,N/A
8297,Firebird Aggregator,FBA,$0.6141,+7.52%,$145
8298,Firebird Finance,HOPE,$0.001696,+4.66%,$439
8299,FireBotToken,FBX,$0.4724,+2.62%,"$15,696"
8300,FireFlame Inu,FIRE,$0.0000000000001534,+0.00%,N/A
8301,FireRocket,FIREROCKET,$0.0000000002201,+0.00%,N/A
8302,Firework Games,FIRE,$0.0001168,+0.00%,N/A
8303,FireZard,ZARD,$0.00003557,+0.00%,N/A
8304,FIRST,SIRIUS,$0.000844,+1.59%,$199
8305,First Eleven,F11,$0.0000000001928,+0.00%,N/A
8306,First Ever NFT,FEN,$0.00000002967,-7.76%,"$3,711"
8307,FirstCoin,FRST,$0.0004595,+2.62%,N/A
8308,FirstDoge,FIRSTDOGE,$0.00000000007915,+0.00%,N/A
8309,FirstHare,FirstHare,$0.000000000000000000004943,+6.10%,$5
8310,FirstSHIB,FIRSTSHIB,$0.00000000005259,+0.00%,N/A
8311,Firulais,FIRU,$0.000000000009997,+0.01%,N/A
8312,Fisco Coin,FSCC,$1.03,-0.88%,"$1,390"
8313,Fiscus.fyi,FFYI,$0.3981,+2.37%,$45
8314,Fish,FISH,$0.0000000001847,+0.00%,N/A
8315,Fish Crypto,FICO,$0.0001197,+0.00%,N/A
8316,FishCash,FISH,$0.0000000005185,+0.00%,N/A
8317,Fisher Vs Pirate,FVP,$0.00002067,+0.00%,N/A
8318,Fishera,FSHR,$0.00002638,+0.00%,N/A
8319,Fishgun Token,FGC,$0.0001951,+0.00%,N/A
8320,FishingTown,FHTN,$0.0005429,+0.00%,N/A
8321,FishingTownGilToken,GIL,$0.0000681,+0.00%,N/A
8322,FishMeme,FISH,$0.00003137,+0.00%,N/A
8323,Fishy Tank Token,FTE,$0.01097,+0.00%,N/A
8324,Fistbump,FIST,$0.006473,+1.99%,"$23,431"
8325,Fistiana,FCT,$0.001587,+0.00%,N/A
8326,Fit&Beat,FTB,$0.02749,+0.00%,N/A
8327,FitBurn,CAL,$0.00262,-11.82%,"$654,865"
8328,FITE,FTE,$0.00003873,+0.00%,$1.34 M
8329,FitEvo,$FIVO,$0.004392,+0.00%,N/A
8330,FitMax,FITM,$0.0002771,+0.00%,N/A
8331,Fitmint,FITT,$0.001379,+0.40%,$146
8332,FITN,FITN,$0.001046,+0.00%,N/A
8333,Fitness Instructor,FITI,$0.0000002611,+0.00%,N/A
8334,FitR,FMT,$0.002782,+0.00%,N/A
8335,FitR Exercise Token,FXT,$0.04334,+0.00%,$1
8336,FitR Exercise Token v2,FST,$0.002526,+0.00%,N/A
8337,FitScrypt,FIT,$0.0000004981,+0.00%,N/A
8338,FitVerse,FIT,$1.10,-6.35%,"$3,681"
8339,Five Star Coin,FSC,$0.002919,+2.37%,N/A
8340,Five7,F7,$0.002603,+0.00%,N/A
8341,FIX00,FIX00,$0.0001972,+5.59%,"$15,383"
8342,FkBlur,FKBLUR,$0.000001112,+0.00%,N/A
8343,Flag Media,FLAG,$0.25,+8.75%,N/A
8344,Flag Network,FLAG,$0.000002202,+0.00%,N/A
8345,Flair Defi,FLDX,$0.000524,-2.87%,$661
8346,FLAMA,FMA,$0.025,+3.05%,$16
8347,Flame Protocol,FLAME,$0.003039,+15.37%,$0.6763
8348,FlameMetaverse,FMV,$0.00000009408,+0.00%,N/A
8349,FLAPPY,FLAPPY,$0.0000000004947,+0.00%,N/A
8350,FLAPPY FLOKI,FLAFLO,$0.0000002862,+0.00%,N/A
8351,Flappy Shiba Inu,FSINU,$0.0000002557,+0.00%,N/A
8352,FlappyDoge,FLPD,$0.000002479,+0.00%,N/A
8353,Flappymoonbird,FMB,$0.01629,-1.94%,$966
8354,FlappyRats,FRATS,$0.0000958,+0.00%,N/A
8355,Flash,FLASH,$0.0004345,+0.00%,N/A
8356,Flash Technologies,FLASH,$0.000008509,+0.00%,N/A
8357,Flashloans.com,FLASH,$0.0002638,+0.00%,N/A
8358,FlashX Ultra,FSXU,$0.000001762,-1.58%,$0.3555
8359,FlavorsBSC,FLVR,$0.0001294,+0.00%,N/A
8360,Flesh Token,FLESH,$0.0004965,+0.00%,N/A
8361,FLETA,FLETA,$0.0006299,+0.00%,N/A
8362,FLEXMEME,FLEX,$0.0000002342,+1.88%,$5
8363,FlexQ,FLQ,$0.002076,+0.00%,N/A
8364,FLIGHTCLUPCOIN,FLIGHT,$0.000001685,-0.46%,"$6,718"
8365,Flipped Pepe,EPEP,$0.00000000004908,+0.00%,N/A
8366,Float Protocol: Float,FLOAT,$0.8704,+0.00%,N/A
8367,FLOKI 2.0,FLOKI 2.0,$0.00001497,+9.94%,"$1,310"
8368,Floki Adventure,FIAT,$0.00000000006411,+0.00%,N/A
8369,FLOKI AI,FLOKIAI,$0.0000000000611,+0.00%,$150
8370,FLOKI AI,FLOKIAI,$0.0000004777,+0.00%,N/A
8371,Floki Box,FLOKIBOX,$0.00000000000001381,+3.12%,$3
8372,Floki Cash,FLOKICASH,$0.000000001599,+2.45%,$14
8373,Floki Cat,FCT,$0.0000002885,+0.00%,N/A
8374,FLOKI CEO,FLOKICEO,$0.000000000004872,+5.52%,"$19,679"
8375,Floki CEO Coin,FCC,$0.00000009149,+0.00%,N/A
8376,FLOKI CEO INU,FLOKIAI,$0.0000000000000842,+0.00%,N/A
8377,Floki CFO,FLOKICFO,$0.0001098,+0.00%,N/A
8378,Floki Chain,FLOKICHAIN,$0.006337,+0.00%,N/A
8379,Floki CMO,FLOKICMO,$0.000007134,+0.00%,N/A
8380,Floki Elon,FLOKIELON,$0.0000000001347,+0.00%,N/A
8381,Floki Gold,FLOKIGOLD,$0.0000005433,+0.00%,N/A
8382,Floki GPT,FGPT,$0.0001266,+8.77%,$102
8383,Floki Inu Farm,FLOKIFARM,$0.00000001463,+0.00%,N/A
8384,Floki Kong,KONG,$0.0000001558,+0.00%,N/A
8385,Floki Marvin,PALS,$0.00004709,+0.00%,N/A
8386,Floki Meta,MFLOKI,$0.00000009762,+0.00%,N/A
8387,FLOKI METAVERSE,FLMT,$0.0000001127,+0.00%,N/A
8388,Floki Millions,MILLIONS,$0.00000003669,+0.00%,N/A
8389,Floki Musk,FLOKI,$0.0000001337,+0.00%,N/A
8390,Floki New Year,FLOKINY,$0.0001399,+6.40%,$43
8391,Floki One,floki,$0.00000000001276,+0.00%,N/A
8392,Floki Pup,FLOKIPUP,$0.0000001749,+0.00%,N/A
8393,Floki Rocket,RLOKI,$0.00000002536,+0.00%,N/A
8394,Floki Rocket,RKF,$0.000000004621,+0.00%,N/A
8395,Floki Run,FLOKIRUN,$0.00002511,+0.00%,N/A
8396,Floki SafeMoon,FSM,$0.00000000003368,-9.74%,$852
8397,Floki Shiba,FSHIB,$0.0000000000115,+0.00%,N/A
8398,FLOKI SHIBA PEPE CEO,3CEO,$0.0000000000001874,-9.51%,$0.2154
8399,FLOKI SUPER SAIYAN,FLOKI SUPER,$0.0000000005618,+0.00%,N/A
8400,FlokiBasedAI,FLOKIBASEDAI,$0.00002375,+0.00%,N/A
8401,FlokiBonk,FLOBO,$0.00000000007337,+0.00%,N/A
8402,FlokiBro,FBRO,$0.00006885,+0.00%,N/A
8403,FlokiCEO 2.0,FLOKICEO 2.0,$0.00000000006854,+1.21%,$4
8404,FlokiCoke,FLOKICOKE,$0.00000000007564,+0.00%,N/A
8405,FlokiDash,FLOKIDASH,$0.000000002251,+0.00%,N/A
8406,flokidoge,$FLOGE,$0.0000000009787,+0.00%,N/A
8407,Flokifam,FLOKIFAM,$0.0000000005031,+0.00%,N/A
8408,FLOKIFOMO,FLOKIFM,$0.0000000002366,+0.00%,N/A
8409,FlokiFrunkPuppy,FloFru,$0.00000003625,+0.00%,N/A
8410,FlokiGainz,GAINZ,$0.00005987,+0.00%,N/A
8411,FlokiGrow,FLOKIGROW,$0.00000000000497,+0.00%,N/A
8412,FlokiLoki,FLOKILOKI,$0.00000000006474,+0.00%,N/A
8413,FlokiMon,FMON,$0.001809,+0.00%,N/A
8414,FLOKIMOON NOW,FLOKIMOON,$0.00000001473,+0.00%,N/A
8415,Flokimooni,FLOKIM,$0.00000002286,+6.71%,$142
8416,Flokinomics,FLOKIN,$0.0006201,+0.00%,N/A
8417,Flokinomics 2.0,FLOKIN2,$0.00001285,-0.63%,$163
8418,FlokiPad,FLOKIPAD,$0.000002039,+0.00%,N/A
8419,FlokiPepe,FLOKIPEPE,$0.00000000004424,-6.70%,"$2,034"
8420,FlokipetWorld,FPET,$0.0006282,+0.00%,N/A
8421,Flokirai,FLOKIRAI,$0.000000000005818,+0.00%,N/A
8422,FloKishu,FLISHU,$0.000002159,+0.00%,N/A
8423,FlokiSwap,FLOKIS,$0.00000000005793,+0.00%,N/A
8424,FlokiTer AI,FAI,$0.000004339,+6.80%,$17
8425,Flokiverse Token,FLOKIV,$0.00000017,+0.00%,N/A
8426,FlokiZap,FLOKIZ,$0.001837,+0.00%,N/A
8427,Flona,FLONA,$0.000000002943,+0.00%,N/A
8428,FloraChain,FYT,$0.1588,+0.00%,N/A
8429,Florida Man,FMAN,$0.000000000107,+0.00%,N/A
8430,Florin,XFL,$9.70,+0.00%,N/A
8431,FLORK,FLORK,$0.00000003028,+0.00%,N/A
8432,Florky,FLORKY,$0.0000003769,-0.24%,N/A
8433,FLOSHIDO INU,FLOSHIDO,$0.000002207,+6.03%,"$4,995"
8434,Floshin Token,FLOSHIN,$0.00000000001519,+0.00%,N/A
8435,Flourish Coin,FLRS,$0.000000000352,+0.00%,N/A
8436,FlourMix,FLO,$0.01266,+0.00%,N/A
8437,FLOV MARKET,FLOVM,$0.00002112,+0.00%,N/A
8438,Flow,XFL,$0.002755,+0.00%,N/A
8439,Floxypay,FXY,$0.01084,+0.65%,"$134,666"
8440,Fluent Finance,USPLUS,$0.9995,-0.02%,"$51,766"
8441,Fluffy Inu,FLUFFY,$0.0000001177,+0.00%,N/A
8442,FLUFFY TOKEN,$FLUFFY,$0.01697,+0.00%,N/A
8443,Fluid FRAX,FFRAX,$1.01,+0.00%,N/A
8444,FluidFi,FLUID,$0.01408,+0.00%,N/A
8445,Fluidity,FUSDC,$1.00,+0.32%,"$3,336"
8446,Fluity,FLTY,$0.2977,+0.00%,N/A
8447,Flute,FLUT,$0.0002002,-0.03%,N/A
8448,FLUUS,FLUUS,$0.005466,-0.02%,"$39,681"
8449,Flux Protocol,FLUX,$0.009027,-7.33%,$1
8450,FlyPaper,STICKY,$0.00005799,+0.00%,N/A
8451,FM Gallery,FMG,$0.0002999,+0.00%,N/A
8452,FME,FME,$0.0007098,+0.02%,N/A
8453,FMONEY FINANCE,FMON,$0.00001325,+0.00%,N/A
8454,FNDZ,FNDZ,$0.0003085,+0.00%,$12
8455,FNK wallet,FNK,$0.02399,+0.00%,N/A
8456,FOAM,FOAM,$0.003876,+0.00%,N/A
